id,code,code_name,f_code,f_time_from,f_time_to,f_price,fees,total_price,from,airport_from,to,airport_to,type
vna16170374553,vna,Pacific Airlines,VN6513,09:40:00 22/04/2021,10:45:00 22/04/2021,149000,655000,804000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vna16170374584,vna,Vietnam Airlines,VN1825,09:45:00 22/04/2021,10:50:00 22/04/2021,409000,671000,1080000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EC)-T
vj16170374623,vj,Vietjet,VJ325,10:25:00 22/04/2021,11:25:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco
vna16170374655,vna,Vietnam Airlines,VN1835,10:30:00 22/04/2021,11:35:00 22/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EC)-E
qh16170374691,qh,Bamboo Airways,QH1525,10:40:00 22/04/2021,11:40:00 22/04/2021,199000,662000,861000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco Saver
vj16170374724,vj,Vietjet,VJ343,11:25:00 22/04/2021,12:15:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco
vna16170374766,vna,Pacific Airlines,VN6515,11:45:00 22/04/2021,12:55:00 22/04/2021,149000,655000,804000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vna16170374807,vna,Vietnam Airlines,VN1831,12:25:00 22/04/2021,13:30:00 22/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EC)-E
vta16170374841,vta,Vietravel Airlines,VU 301,13:00:00 22/04/2021,14:05:00 22/04/2021,50000,646000,696000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Aregow (A) - Vé không hoàn
vna16170374878,vna,Vietnam Airlines,VN1827,13:05:00 22/04/2021,14:10:00 22/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EC)-E
vj16170374905,vj,Vietjet,VJ331,13:35:00 22/04/2021,14:30:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco
vj16170374946,vj,Vietjet,VJ327,13:55:00 22/04/2021,14:55:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco
vna16170374989,vna,Pacific Airlines,VN6517,14:05:00 22/04/2021,15:10:00 22/04/2021,149000,655000,804000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vna161703750110,vna,Vietnam Airlines,VN1829,15:40:00 22/04/2021,16:45:00 22/04/2021,309000,661000,970000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EC)-E
vta16170375052,vta,Vietravel Airlines,VU 329,17:05:00 22/04/2021,18:10:00 22/04/2021,50000,646000,696000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Aregow (A) - Vé không hoàn
vj16170375097,vj,Vietjet,VJ329,17:35:00 22/04/2021,18:40:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Eco
vna161703751211,vna,Pacific Airlines,VN6519,17:50:00 22/04/2021,18:55:00 22/04/2021,149000,655000,804000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vna161703751612,vna,Vietnam Airlines,VN7837,18:45:00 22/04/2021,19:50:00 22/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vna161703751913,vna,Vietnam Airlines,VN7087,20:50:00 22/04/2021,21:55:00 22/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Phú Quốc,Phú Quốc (PQC),Economy (EL)-P
vj16170375310,vj,Vietjet,VJ320,07:35:00 22/04/2021,08:40:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170375390,vna,Vietnam Airlines,VN7086,07:55:00 22/04/2021,09:05:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170375421,vna,Vietnam Airlines,VN1822,08:40:00 22/04/2021,09:50:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170375462,vna,Pacific Airlines,VN6510,08:45:00 22/04/2021,09:55:00 22/04/2021,49000,655000,704000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170375501,vj,Vietjet,VJ338,09:05:00 22/04/2021,10:10:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16170375530,qh,Bamboo Airways,QH1522,10:40:00 22/04/2021,11:40:00 22/04/2021,26000,655000,681000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco Saver max
vta16170375570,vta,Vietravel Airlines,VU 318,10:55:00 22/04/2021,12:00:00 22/04/2021,50000,646000,696000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Aregow (A) - Vé không hoàn
vna16170375603,vna,Pacific Airlines,VN6512,11:20:00 22/04/2021,12:20:00 22/04/2021,49000,655000,704000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170375642,vj,Vietjet,VJ322,11:45:00 22/04/2021,12:45:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170375684,vna,Vietnam Airlines,VN1824,11:55:00 22/04/2021,13:05:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170375714,vna,Vietnam Airlines,VN1824,11:55:00 22/04/2021,13:05:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170375755,vna,Vietnam Airlines,VN1834,12:25:00 22/04/2021,13:35:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170375784,vj,Vietjet,VJ344,12:50:00 22/04/2021,13:45:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170375826,vna,Pacific Airlines,VN6514,13:35:00 22/04/2021,14:45:00 22/04/2021,49000,655000,704000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170375867,vna,Vietnam Airlines,VN1830,14:35:00 22/04/2021,15:45:00 22/04/2021,199000,660000,859000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vta16170375891,vta,Vietravel Airlines,VU 300,14:45:00 22/04/2021,15:50:00 22/04/2021,50000,646000,696000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Aregow (A) - Vé không hoàn
vj16170375935,vj,Vietjet,VJ332,15:05:00 22/04/2021,16:10:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170375968,vna,Vietnam Airlines,VN1826,15:20:00 22/04/2021,16:30:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170376006,vj,Vietjet,VJ326,15:35:00 22/04/2021,16:40:00 22/04/2021,69000,647900,716900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170376049,vna,Pacific Airlines,VN6516,16:20:00 22/04/2021,17:25:00 22/04/2021,49000,655000,704000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna161703760810,vna,Vietnam Airlines,VN1828,17:25:00 22/04/2021,18:35:00 22/04/2021,199000,660000,859000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
qh16170376111,qh,Bamboo Airways,QH1526,18:00:00 22/04/2021,19:00:00 22/04/2021,49000,657000,706000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vta16170376152,vta,Vietravel Airlines,VU 328,18:40:00 22/04/2021,19:45:00 22/04/2021,50000,646000,696000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Aregow (A) - Vé không hoàn
vj16170376187,vj,Vietjet,VJ336,19:15:00 22/04/2021,20:15:00 22/04/2021,49000,645900,694900,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Eco
vna161703762211,vna,Pacific Airlines,VN6518,19:30:00 22/04/2021,20:30:00 22/04/2021,49000,655000,704000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna161703762512,vna,Vietnam Airlines,VN7836,20:40:00 22/04/2021,21:50:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna161703762913,vna,Vietnam Airlines,VN7088,22:35:00 22/04/2021,23:45:00 22/04/2021,69000,657000,726000,Phú Quốc,Phú Quốc (PQC),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170376400,vna,Vietnam Airlines,VN1340,07:40:00 22/04/2021,08:55:00 22/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-P
vna16170376481,vna,Pacific Airlines,VN6200,08:05:00 22/04/2021,09:15:00 22/04/2021,49000,655000,704000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vj16170376520,vj,Vietjet,VJ694,08:35:00 22/04/2021,09:40:00 22/04/2021,179000,648900,827900,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Eco
vna16170376552,vna,Vietnam Airlines,VN1342,10:10:00 22/04/2021,11:25:00 22/04/2021,199000,660000,859000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-P
vna16170376593,vna,Vietnam Airlines,VN1346,12:35:00 22/04/2021,13:50:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vj16170376621,vj,Vietjet,VJ698,12:50:00 22/04/2021,13:50:00 22/04/2021,38000,644800,682800,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Eco
qh16170376660,qh,Bamboo Airways,QH1312,12:55:00 22/04/2021,14:05:00 22/04/2021,26000,655000,681000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Eco Saver max
vna16170376704,vna,Vietnam Airlines,VN1348,15:50:00 22/04/2021,17:05:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vj16170376732,vj,Vietjet,VJ696,16:20:00 22/04/2021,17:20:00 22/04/2021,38000,644800,682800,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Eco
vna16170376775,vna,Vietnam Airlines,VN7348,17:25:00 22/04/2021,18:40:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vj16170376803,vj,Vietjet,VJ690,17:40:00 22/04/2021,18:50:00 22/04/2021,38000,644800,682800,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Eco
vna16170376846,vna,Pacific Airlines,VN6202,19:35:00 22/04/2021,20:40:00 22/04/2021,49000,655000,704000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vna16170376887,vna,Vietnam Airlines,VN7350,20:40:00 22/04/2021,21:55:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Nha Trang,Cam Ranh (CXR),Economy (EL)-A
vna16170376990,vna,Vietnam Airlines,VN1341,09:45:00 22/04/2021,10:55:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170377070,vj,Vietjet,VJ689,10:15:00 22/04/2021,11:15:00 22/04/2021,38000,644800,682800,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170377111,vna,Pacific Airlines,VN6201,10:20:00 22/04/2021,11:30:00 22/04/2021,49000,655000,704000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170377142,vna,Vietnam Airlines,VN1343,12:10:00 22/04/2021,13:20:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170377181,vj,Vietjet,VJ695,13:05:00 22/04/2021,14:10:00 22/04/2021,38000,644800,682800,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170377222,vj,Vietjet,VJ699,14:20:00 22/04/2021,15:20:00 22/04/2021,38000,644800,682800,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16170377250,qh,Bamboo Airways,QH1313,14:45:00 22/04/2021,15:55:00 22/04/2021,26000,655000,681000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Eco Saver max
vna16170377293,vna,Vietnam Airlines,VN1347,14:55:00 22/04/2021,16:05:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170377324,vna,Vietnam Airlines,VN1349,17:45:00 22/04/2021,18:55:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170377365,vna,Vietnam Airlines,VN7353,19:20:00 22/04/2021,20:30:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170377393,vj,Vietjet,VJ691,19:25:00 22/04/2021,20:20:00 22/04/2021,38000,644800,682800,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170377436,vna,Pacific Airlines,VN6203,21:15:00 22/04/2021,22:25:00 22/04/2021,49000,655000,704000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170377477,vna,Vietnam Airlines,VN7351,22:45:00 22/04/2021,23:55:00 22/04/2021,69000,657000,726000,Nha Trang,Cam Ranh (CXR),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170377600,vj,Vietjet,VJ360,05:30:00 22/04/2021,06:25:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco
vna16170377690,vna,Vietnam Airlines,VN7388,06:20:00 22/04/2021,07:25:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vna16170377731,vna,Vietnam Airlines,VN1380,06:45:00 22/04/2021,07:50:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
qh16170377770,qh,Bamboo Airways,QH1320,09:10:00 22/04/2021,10:05:00 22/04/2021,99000,662000,761000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco Saver
vna16170377802,vna,Pacific Airlines,VN6220,10:15:00 22/04/2021,11:20:00 22/04/2021,149000,655000,804000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-P
vna16170377843,vna,Vietnam Airlines,VN1382,12:35:00 22/04/2021,13:40:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vta16170377870,vta,Vietravel Airlines,VU 358,13:40:00 22/04/2021,14:35:00 22/04/2021,50000,646000,696000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Aregow (A) - Vé không hoàn
vj16170377911,vj,Vietjet,VJ366,14:25:00 22/04/2021,15:20:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco
vna16170377944,vna,Vietnam Airlines,VN1384,14:50:00 22/04/2021,15:55:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vna16170377985,vna,Pacific Airlines,VN6224,15:20:00 22/04/2021,16:25:00 22/04/2021,49000,655000,704000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vna16170378016,vna,Vietnam Airlines,VN7080,15:25:00 22/04/2021,16:30:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vna16170378057,vna,Vietnam Airlines,VN1386,17:50:00 22/04/2021,18:55:00 22/04/2021,99000,660000,759000,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Economy (EL)-A
vj16170378092,vj,Vietjet,VJ362,19:40:00 22/04/2021,20:35:00 22/04/2021,49000,645900,694900,TP HCM,Tân Sơn Nhất (SGN),Đà Lạt,Liên Khương (DLI),Eco
vj16170378230,vj,Vietjet,VJ361,07:00:00 22/04/2021,07:50:00 22/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170378310,vna,Vietnam Airlines,VN7389,08:10:00 22/04/2021,09:10:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170378351,vna,Vietnam Airlines,VN1381,08:45:00 22/04/2021,09:45:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16170378390,qh,Bamboo Airways,QH1321,10:50:00 22/04/2021,11:45:00 22/04/2021,26000,655000,681000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco Saver max
vna16170378422,vna,Pacific Airlines,VN6221,12:35:00 22/04/2021,13:30:00 22/04/2021,49000,655000,704000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170378463,vna,Vietnam Airlines,VN1383,14:20:00 22/04/2021,15:20:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vta16170378490,vta,Vietravel Airlines,VU 359,15:25:00 22/04/2021,16:20:00 22/04/2021,50000,646000,696000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Aregow (A) - Vé không hoàn
vj16170378531,vj,Vietjet,VJ367,16:30:00 22/04/2021,17:25:00 22/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170378574,vna,Vietnam Airlines,VN1385,16:40:00 22/04/2021,17:40:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170378605,vna,Pacific Airlines,VN6225,17:00:00 22/04/2021,18:05:00 22/04/2021,49000,655000,704000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170378646,vna,Vietnam Airlines,VN7081,17:10:00 22/04/2021,18:10:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170378677,vna,Vietnam Airlines,VN1387,19:40:00 22/04/2021,20:40:00 22/04/2021,69000,657000,726000,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170378712,vj,Vietjet,VJ363,21:15:00 22/04/2021,22:10:00 22/04/2021,49000,645900,694900,Đà Lạt,Liên Khương (DLI),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170378820,vj,Vietjet,VJ242,06:10:00 22/04/2021,08:10:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170378900,vna,Vietnam Airlines,VN1272,06:55:00 22/04/2021,08:55:00 22/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EL)-A
vj16170378941,vj,Vietjet,VJ252,07:15:00 22/04/2021,09:20:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170378971,vna,Vietnam Airlines,VN7274,09:10:00 22/04/2021,11:10:00 22/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EL)-A
vj16170379012,vj,Vietjet,VJ240,09:35:00 22/04/2021,11:35:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170379042,vna,Vietnam Airlines,VN7272,11:10:00 22/04/2021,13:10:00 22/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EL)-A
vna16170379083,vna,Vietnam Airlines,VN1274,11:25:00 22/04/2021,13:15:00 22/04/2021,2829000,903000,3732000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EG)-M
vj16170379123,vj,Vietjet,VJ246,11:50:00 22/04/2021,14:00:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
qh16170379150,qh,Bamboo Airways,QH1172,12:05:00 22/04/2021,14:05:00 22/04/2021,199000,662000,861000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco Saver
vj16170379194,vj,Vietjet,VJ250,15:45:00 22/04/2021,17:45:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170379244,vna,Vietnam Airlines,VN1278,16:30:00 22/04/2021,18:30:00 22/04/2021,2109000,831000,2940000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EF)-K
vj16170379275,vj,Vietjet,VJ254,17:55:00 22/04/2021,19:50:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16170379306,vj,Vietjet,VJ248,19:10:00 22/04/2021,21:15:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16170379420,vj,Vietjet,VJ241,08:40:00 22/04/2021,10:40:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170379500,vna,Vietnam Airlines,VN1273,09:35:00 22/04/2021,11:45:00 22/04/2021,109000,651000,760000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170379531,vna,Vietnam Airlines,VN7275,11:50:00 22/04/2021,14:00:00 22/04/2021,109000,651000,760000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170379571,vj,Vietjet,VJ243,12:20:00 22/04/2021,14:20:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170379602,vna,Vietnam Airlines,VN1275,13:55:00 22/04/2021,16:15:00 22/04/2021,2829000,903000,3732000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EG)-M
vj16170379642,vj,Vietjet,VJ249,14:30:00 22/04/2021,16:25:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170379673,vna,Vietnam Airlines,VN7273,14:35:00 22/04/2021,16:45:00 22/04/2021,109000,651000,760000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16170379710,qh,Bamboo Airways,QH1173,14:50:00 22/04/2021,16:50:00 22/04/2021,199000,662000,861000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16170379743,vj,Vietjet,VJ253,15:30:00 22/04/2021,17:30:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170379784,vj,Vietjet,VJ245,18:20:00 22/04/2021,20:20:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170379814,vna,Vietnam Airlines,VN1279,19:10:00 22/04/2021,21:20:00 22/04/2021,2829000,903000,3732000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EG)-M
vj16170379855,vj,Vietjet,VJ255,20:25:00 22/04/2021,22:25:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170379896,vj,Vietjet,VJ247,21:45:00 22/04/2021,23:40:00 22/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170380000,vj,Vietjet,VJ212,06:10:00 22/04/2021,08:00:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170380080,vna,Vietnam Airlines,VN1260,06:10:00 22/04/2021,08:05:00 22/04/2021,109000,651000,760000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EL)-A
qh16170380110,qh,Bamboo Airways,QH1152,06:35:00 22/04/2021,08:30:00 22/04/2021,89000,661000,750000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco Saver max
vj16170380151,vj,Vietjet,VJ218,07:10:00 22/04/2021,09:00:00 22/04/2021,99000,650900,749900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170380181,vna,Pacific Airlines,VN6430,07:50:00 22/04/2021,09:40:00 22/04/2021,69000,657000,726000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EL)-A
